"Time","Cuisine","Extérieur","2ème étage","Chambre 3","Extérieur Cuisine","Extérieur Station météo","Salon","Extérieur Buanderie","2ème étage 2","Chambre3 2","Chambre 2","Chambre 1","Chambre 2 2"
2021-01-08 15:15:00,,60,,,,49,,,,,,,
2021-01-08 16:15:00,,60,,,,52,,,,,,,43
2021-01-08 17:15:00,,65,,43,,64,,,,,,45,43
2021-01-08 18:00:00,,65,,,,66,,,,,,,44
2021-01-08 18:45:00,,67,54,,,,,,,,,,
2021-01-08 19:00:00,,67,,,,69,,,,,,,44
2021-01-08 21:45:00,,66,,,,69,,,,,,,
2021-01-08 22:45:00,,67,,47,,,,,,,,,
2021-01-08 23:30:00,,67,,,,73,,,,,,52,
2021-01-08 23:45:00,,67,,48,,73,,,,,,,
2021-01-09 00:30:00,,67,,,,70,,,,,,,
2021-01-09 01:30:00,,65,,,,67,,,,,,,
2021-01-09 02:15:00,,67,53,,,69,,,,,,,
2021-01-09 03:15:00,,65,,48,,66,,,,,,55,
2021-01-09 04:00:00,,65,,,,65,,,,,,,
2021-01-09 05:15:00,,65,,,,64,,,,,,,
2021-01-09 06:00:00,,67,,,,71,,,,,,,
2021-01-09 07:00:00,,69,,,,71,,,,,,,
2021-01-09 07:15:00,,64,,47,,65,,,,,,,
2021-01-09 07:45:00,,65,51,,,60,,,,,,55,
2021-01-09 08:00:00,,64,,35,,59,,,,,,33,30
2021-01-09 09:45:00,,61,,,77,54,,,,,,,
2021-01-09 10:30:00,,62,,,,54,,,,,,42,
2021-01-09 12:30:00,,59,53,41,,52,,,,,,,40
2021-01-09 13:30:00,,57,42,39,,46,,,,,,,37
2021-01-09 15:15:00,,56,,41,,45,,,,,,,
2021-01-09 16:00:00,,56,52,41,,46,,,,,,42,41
2021-01-09 17:45:00,,61,51,41,,51,,,,,,42,41
2021-01-09 18:45:00,,61,,,,53,,,,,,44,43
2021-01-09 19:45:00,,61,,44,,,,,,,,49,43
2021-01-09 20:00:00,,61,,,,,,,,,,50,
2021-01-09 21:15:00,,58,52,46,,55,,,,,,,
2021-01-09 21:30:00,,59,,,67,54,,,,,,50,
2021-01-09 23:15:00,,60,,,,,,,,,,,
2021-01-10 00:15:00,,60,,,,,,,,,,,46
2021-01-10 01:00:00,,61,,47,,54,,,,,,,46
2021-01-10 02:00:00,,61,,47,,,,,,,,,
2021-01-10 03:45:00,,61,53,48,,54,,,,,,,
2021-01-10 04:45:00,,60,,48,,,,,,,,,
2021-01-10 05:45:00,,60,,48,,54,,,,,,,47
2021-01-10 06:30:00,,60,52,,,,,,,,,,
2021-01-10 07:30:00,,60,53,,,55,,,,,,,
2021-01-10 07:45:00,,60,,,,54,,,,,,54,45
2021-01-10 09:45:00,,58,41,36,,52,,,,,,37,35
2021-01-10 10:30:00,,58,,39,,,,,,,,41,38
2021-01-10 11:15:00,,58,,42,,,,,,,,,40
2021-01-10 13:15:00,,56,,44,,49,,,,,,,44
2021-01-10 14:15:00,,51,,45,,,,,,,,47,
2021-01-10 16:30:00,,55,,,,,,,,,,44,
2021-01-10 17:15:00,,61,,,,54,,,,,,44,
2021-01-10 18:00:00,,62,56,45,,,,,,,,45,43
2021-01-10 20:45:00,,65,55,48,,66,,,,,,50,46
2021-01-10 23:45:00,,58,54,,,54,,,,,,54,
2021-01-04 00:15:00,,,59,,,,44,85,56,48,55,,
2021-01-04 03:45:00,,,58,52,,,43,86,56,48,55,,
2021-01-04 08:15:00,,,53,,,90,42,84,52,45,51,46,41
2021-01-04 09:15:00,,,55,,,84,43,82,53,45,50,48,43
2021-01-04 11:30:00,,,56,,,75,43,78,53,45,50,,
2021-01-04 12:45:00,,,57,,,72,45,75,54,46,50,,45
2021-01-04 19:00:00,,,58,,,,44,74,55,47,51,,46
2021-01-04 23:45:00,,,60,52,,,44,78,56,48,55,,54
2021-01-05 00:45:00,,,60,,,,44,78,56,48,55,,53
2021-01-05 01:15:00,,,59,,,,44,78,56,48,55,58,
2021-01-05 04:15:00,,,58,52,,,43,79,55,48,55,,52
2021-01-05 05:30:00,,,58,,,,42,79,55,48,55,,
2021-01-05 06:15:00,,,58,,,,42,80,55,48,55,,52
2021-01-05 06:30:00,,,58,,,,42,80,55,48,55,,
2021-01-05 07:00:00,,,46,,,,42,80,53,48,55,58,
2021-01-05 07:45:00,,,53,42,,,42,80,53,45,52,44,43
2021-01-05 08:15:00,,,54,45,,,42,80,53,45,51,,
2021-01-05 11:00:00,,,55,,89,,42,79,53,45,52,,
2021-01-05 13:30:00,,,58,,,75,44,77,54,46,52,51,
2021-01-05 19:15:00,,,56,,,79,44,78,54,45,51,49,48
2021-01-05 23:00:00,,,56,,,,,75,53,46,54,54,52
2021-01-06 00:45:00,,,56,,,76,42,75,53,47,54,55,51
2021-01-06 01:30:00,,,56,,,,42,76,53,47,54,55,
2021-01-06 02:15:00,,,56,51,,78,41,76,53,47,54,56,
2021-01-06 03:15:00,,,56,51,,77,41,75,53,47,54,,
2021-01-06 04:00:00,,,55,,,78,41,76,53,47,54,,
2021-01-06 05:00:00,,,56,51,,,41,76,53,47,54,,
2021-01-06 06:45:00,,,55,50,,,40,75,53,47,54,56,50
2021-01-06 15:15:00,,,54,,,66,41,69,52,46,51,,
2021-01-07 01:15:00,,,57,,,,,,,,,,
2021-01-07 05:00:00,,,57,,,84,,,,,,,50
2021-01-07 06:45:00,,,56,,,86,,,,,,,
2021-01-07 07:15:00,,,46,,,85,,,,,,57,51
2021-01-07 08:15:00,,,50,,,81,,,,,,,37
2021-01-07 13:30:00,,,56,,,60,,,,,,48,
2021-01-07 15:30:00,,,55,,,58,,,,,,48,44
2021-01-07 16:30:00,,,54,,,65,,,,,,,44
2021-01-07 18:30:00,,,57,48,,74,,,,,,,44
2021-01-07 19:30:00,,,56,47,,,,,,,,50,
2021-01-07 20:15:00,,,56,,,,,,,,,,47
2021-01-07 21:15:00,,,55,,,76,,,,,,,
2021-01-07 22:15:00,,,54,,,86,,,,,,,49
2021-01-08 02:00:00,,,54,,,76,,,,,,,
2021-01-08 04:45:00,,,53,,,80,,,,,,,
2021-01-08 06:30:00,,,53,,,82,,,,,,,
2021-01-08 09:15:00,,,52,,,,,,,,,,
2021-01-08 15:00:00,,,52,,,47,,,,,,,
2021-01-08 16:00:00,,,55,,,51,,,,,,,
2021-01-08 17:45:00,,,54,,,64,,,,,,,
2021-01-08 19:30:00,,,54,44,,72,,,,,,48,44
2021-01-08 20:30:00,,,54,46,,71,,,,,,49,44
2021-01-08 23:15:00,,,53,,,71,,,,,,52,
2021-01-09 01:00:00,,,53,48,,70,,,,,,53,48
2021-01-09 03:00:00,,,53,,,71,,,,,,55,48
2021-01-09 05:45:00,,,52,,,70,,,,,,54,47
2021-01-09 09:30:00,,,52,40,,54,,,,,,42,39
2021-01-09 10:15:00,,,52,41,,54,,,,,,,39
2021-01-09 14:00:00,,,48,39,,44,,,,,,,
2021-01-09 14:30:00,,,54,,,44,,,,,,40,
2021-01-09 14:45:00,,,53,,,,,,,,,,
2021-01-09 15:00:00,,,52,41,,45,,,,,,41,40
2021-01-09 19:30:00,,,54,44,,,,,,,,,
2021-01-10 11:45:00,,,53,,,,,,,,,45,40
2021-01-10 12:30:00,,,53,,,,,,,,,46,40
2021-01-10 13:30:00,,,54,,,49,,,,,,47,
2021-01-10 16:15:00,,,52,,,,,,,,,44,
2021-01-10 18:30:00,,,54,,,60,,,,,,52,50
2021-01-10 19:15:00,,,55,,,62,,,,,,49,45
2021-01-10 19:45:00,,,55,47,,63,,,,,,50,46
2021-01-10 20:00:00,,,55,,,63,,,,,,49,
2021-01-10 21:15:00,,,55,,64,67,,,,,,51,47
2021-01-10 21:45:00,,,55,,,69,,,,,,51,47
2021-01-10 22:00:00,,,55,,,67,,,,,,,
2021-01-10 22:45:00,,,55,,,59,,,,,,53,48
2021-01-04 00:45:00,,,,52,,,44,85,56,49,55,58,52
2021-01-04 05:45:00,,,,52,,,43,86,55,48,55,57,51
2021-01-04 10:30:00,,,,47,,79,,80,53,45,50,,44
2021-01-04 15:15:00,,,,49,,65,44,71,54,47,52,51,48
2021-01-04 16:15:00,,,,48,,66,44,72,54,46,52,,47
2021-01-04 17:00:00,,,,48,,66,43,72,54,46,52,,
2021-01-04 19:45:00,,,,50,,,45,74,55,47,51,,
2021-01-04 22:30:00,,,,52,,81,44,79,57,48,54,,
2021-01-04 22:45:00,,,,52,,,44,78,57,48,54,,52
2021-01-04 23:30:00,,,,52,,,44,78,56,48,55,,
2021-01-05 00:30:00,,,,52,,,44,,,,,58,53
2021-01-05 01:30:00,,,,52,,,43,78,56,48,55,59,52
2021-01-05 02:15:00,,,,52,,81,43,78,56,48,55,59,
2021-01-05 03:15:00,,,,52,,,43,79,55,48,55,,
2021-01-05 05:15:00,,,,52,,,43,79,55,48,55,,52
2021-01-05 09:45:00,,,,46,,,43,80,53,45,52,48,
2021-01-05 10:45:00,,,,46,,85,42,79,53,45,52,48,46
2021-01-05 18:00:00,,,,47,,81,43,78,54,45,51,48,
2021-01-05 20:45:00,,,,49,,,43,77,54,46,52,,
2021-01-05 22:30:00,,,,50,,,42,75,54,46,54,,52
2021-01-06 04:15:00,,,,51,,79,41,76,53,47,54,,
2021-01-06 06:00:00,,,,51,,,41,75,53,47,54,,
2021-01-06 13:45:00,,,,48,,,42,69,53,45,51,50,48
2021-01-06 16:00:00,,,,46,,68,40,70,52,45,51,,
2021-01-06 20:00:00,,,,49,,72,,,,,,,47
2021-01-06 21:00:00,,,,50,,,,,,,,53,49
2021-01-06 22:00:00,,,,50,,,,,,,,54,50
2021-01-06 23:00:00,,,,50,,,,,,,,,
2021-01-07 00:00:00,,,,50,,,,,,,,,
2021-01-07 02:45:00,,,,50,,76,,,,,,,50
2021-01-07 05:30:00,,,,50,,89,,,,,,,
2021-01-07 06:15:00,,,,50,,86,,,,,,58,50
2021-01-07 07:45:00,,,,32,,84,,,,,,38,37
2021-01-08 00:30:00,,,,50,83,80,,,,,,,
2021-01-08 01:30:00,,,,50,,,,,,,,56,
2021-01-08 04:15:00,,,,49,,79,,,,,,55,
2021-01-08 05:15:00,,,,49,,83,,,,,,55,48
2021-01-08 06:00:00,,,,49,,82,,,,,,,
2021-01-08 07:00:00,,,,49,,81,,,,,,,
2021-01-08 20:00:00,,,,45,,71,,,,,,,
2021-01-08 22:00:00,,,,47,,,,,,,,,
2021-01-09 04:45:00,,,,47,,,,,,,,54,47
2021-01-09 06:15:00,,,,47,,69,,,,,,,
2021-01-10 06:45:00,,,,48,,,,,,,,,44
2021-01-10 10:45:00,,,,40,,,,,,,,,
2021-01-10 15:30:00,,,,44,66,,,,,,,,
2021-01-10 17:00:00,,,,43,,51,,,,,,,42
2021-01-04 03:00:00,,,,,,91,43,86,56,48,55,,
2021-01-04 07:15:00,,,,,,91,43,85,55,48,55,,52
2021-01-04 08:00:00,,,,,,89,42,84,52,45,51,44,41
2021-01-04 10:00:00,,,,,,82,,82,53,45,50,,44
2021-01-04 15:00:00,,,,,,67,44,72,54,47,52,,
2021-01-04 20:30:00,,,,,,74,45,75,55,47,52,54,
2021-01-04 21:30:00,,,,,,79,44,77,55,48,53,55,
2021-01-05 00:15:00,,,,,,81,44,78,56,48,55,58,
2021-01-05 03:30:00,,,,,,84,43,79,55,48,55,,52
2021-01-05 10:30:00,,,,,,86,42,79,53,45,52,,
2021-01-05 17:15:00,,,,,,80,43,77,54,44,51,,
2021-01-05 18:15:00,,,,,,80,43,78,54,45,51,,47
2021-01-06 01:45:00,,,,,,77,41,76,53,47,54,56,51
2021-01-06 04:30:00,,,,,,78,41,76,53,47,54,56,51
2021-01-06 11:30:00,,,,,,68,41,71,52,44,50,,
2021-01-06 13:15:00,,,,,,65,42,70,52,44,50,,
2021-01-06 15:30:00,,,,,,66,41,69,52,45,51,51,46
2021-01-06 23:45:00,,,,,,74,,,,,,58,51
2021-01-07 02:15:00,,,,,,75,,,,,,,
2021-01-07 04:30:00,,,,,,81,,,,,,58,50
2021-01-07 11:00:00,,,,,,64,,,,,,,42
2021-01-07 11:45:00,,,,,,58,,,,,,48,43
2021-01-07 14:30:00,,,,,,61,,,,,,48,
2021-01-07 21:45:00,,,,,,80,,,,,,54,
2021-01-07 22:45:00,,,,,,83,,,,,,55,
2021-01-07 23:15:00,,,,,,84,,,,,,,
2021-01-07 23:45:00,,,,,,84,,,,,,55,
2021-01-08 00:45:00,,,,,,78,,,,,,56,49
2021-01-08 03:30:00,,,,,,77,,,,,,56,49
2021-01-08 10:15:00,,,,,,66,,,,,,,
2021-01-08 11:00:00,,,,,,61,,,,,,43,
2021-01-08 13:00:00,,,,,,52,,,,,,,
2021-01-08 15:45:00,,,,,,50,,,,,,,43
2021-01-08 17:00:00,,,,,,58,,,,,,,
2021-01-08 18:30:00,,,,,,68,,,,,,45,
2021-01-08 21:30:00,,,,,,69,,,,,,50,46
2021-01-09 02:30:00,,,,,,71,,,,,,,
2021-01-09 06:45:00,,,,,,75,,,,,,54,
2021-01-09 08:30:00,,,,,,57,,,,,,38,
2021-01-09 10:45:00,,,,,,53,,,,,,,
2021-01-10 00:30:00,,,,,,54,,,,,,,
2021-01-10 02:15:00,,,,,,55,,,,,,53,47
2021-01-10 05:15:00,,,,,,54,,,,,,,
2021-01-10 07:00:00,,,,,,54,,,,,,53,
2021-01-10 21:00:00,,,,,,66,,,,,,,
2021-01-10 23:00:00,,,,,,58,,,,,,,
2021-01-04 02:30:00,,,,,,,43,85,56,48,55,,52
2021-01-04 04:00:00,,,,,,,43,86,55,48,55,,
2021-01-04 22:15:00,,,,,,,44,79,57,48,54,56,
2021-01-04 23:15:00,,,,,,,44,78,56,48,55,57,
2021-01-05 02:30:00,,,,,,,43,78,55,48,55,,52
2021-01-05 04:00:00,,,,,,,43,79,55,48,55,59,
2021-01-05 13:45:00,,,,,,,44,76,54,46,52,,49
2021-01-05 16:15:00,,,,,,,42,77,54,44,51,46,
2021-01-05 16:30:00,,,,,,,42,77,54,44,51,,45
2021-01-05 20:00:00,,,,,,,43,77,54,45,52,50,
2021-01-05 22:00:00,,,,,,,42,75,53,46,53,,51
2021-01-05 22:45:00,,,,,,,42,75,54,46,54,54,
2021-01-05 23:45:00,,,,,,,42,74,53,46,54,55,51
2021-01-06 00:30:00,,,,,,,42,75,,47,54,,
2021-01-06 05:15:00,,,,,,,41,75,53,47,54,56,
2021-01-06 06:15:00,,,,,,,41,75,53,47,54,56,51
2021-01-06 07:15:00,,,,,,,40,75,53,47,54,56,50
2021-01-06 14:15:00,,,,,,,42,69,53,45,51,,
2021-01-06 17:15:00,,,,,,,34,,,,,50,45
2021-01-06 22:45:00,,,,,,,,,,,,56,51
2021-01-07 00:45:00,,,,,,,,,,,,59,51
2021-01-07 10:00:00,,,,,,,,,,,,45,41
2021-01-08 08:15:00,,,,,,,,,,,,42,
2021-01-10 01:30:00,,,,,,,,,,,,52,46
2021-01-10 03:15:00,,,,,,,,,,,,52,47
2021-01-10 04:00:00,,,,,,,,,,,,53,47
2021-01-08 22:30:00,,,,,,,,,,,,,48

